# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the chemical potential, mu =       -7.049617 eV
#  aims_uuid : D22AE5DF-1E78-486A-A5C9-0195B923D788                                                                                                                                                        
#    Energy (eV)      DOS(spin up)   DOS(spin down)
         -5.31538342          3.00342940          3.00342178
         -5.31038342          2.71378208          2.71376940
         -5.30538342          2.51531798          2.51531134
         -5.30038342          2.35830306          2.35829422
         -5.29538342          2.20608788          2.20608000
         -5.29038342          2.06411180          2.06410441
         -5.28538342          1.92539702          1.92538980
         -5.28038342          1.79118873          1.79118165
         -5.27538342          1.66752300          1.66751700
         -5.27038342          1.57877793          1.57877355
         -5.26538342          1.52847699          1.52847394
         -5.26038342          1.51112183          1.51111933
         -5.25538342          1.50962772          1.50962521
         -5.25038342          1.50903677          1.50903424
         -5.24538342          1.49580883          1.49580653
         -5.24038342          1.48774934          1.48774734
         -5.23538342          1.48764174          1.48764001
         -5.23038342          1.49536700          1.49536554
         -5.22538342          1.51089285          1.51089169
         -5.22038342          1.53679972          1.53679886
         -5.21538342          1.57687960          1.57687885
         -5.21038342          1.63754907          1.63754879
         -5.20538342          1.75440359          1.75440461
         -5.20038342          1.93215768          1.93216079
         -5.19538342          2.55161482          2.55161381
         -5.19038342          2.59812652          2.59812196
         -5.18538342          2.76025840          2.76026048
         -5.18038342          2.95522748          2.95522916
         -5.17538342          3.07815030          3.07815054
         -5.17038342          3.14595199          3.14595399
         -5.16538342          3.16369655          3.16369765
         -5.16038342          3.13475155          3.13475242
         -5.15538342          3.10127282          3.10127381
         -5.15038342          3.04236043          3.04236163
         -5.14538342          2.97812296          2.97812409
         -5.14038342          2.92571547          2.92571656
         -5.13538342          2.88704098          2.88704207
         -5.13038342          2.86116178          2.86116295
         -5.12538342          2.84523895          2.84524014
         -5.12038342          2.83310698          2.83310811
         -5.11538342          2.82589238          2.82589352
         -5.11038342          2.83088047          2.83088186
         -5.10538342          2.83842078          2.83842182
         -5.10038342          2.83497423          2.83497505
         -5.09538342          2.82711670          2.82711743
         -5.09038342          2.82112162          2.82112223
         -5.08538342          2.81634165          2.81634213
         -5.08038342          2.81060907          2.81060937
         -5.07538342          2.80391531          2.80391544
         -5.07038342          2.79696022          2.79696016
         -5.06538342          2.78991876          2.78991859
         -5.06038342          2.78389915          2.78389891
         -5.05538342          2.77973694          2.77973666
         -5.05038342          2.77772295          2.77772261
         -5.04538342          2.78265424          2.78265389
         -5.04038342          2.79558002          2.79557970
         -5.03538342          2.82176947          2.82177028
         -5.03038342          2.96898740          2.96899092
         -5.02538342          3.05397035          3.05397135
         -5.02038342          3.06321583          3.06321549
         -5.01538342          3.02887387          3.02887223
         -5.01038342          2.95062639          2.95062359
         -5.00538342          2.56634118          2.56633595
         -5.00038342          2.46097594          2.46097467
         -4.99538342          2.37646569          2.37646450
         -4.99038342          2.30283478          2.30283378
         -4.98538342          2.24031553          2.24031466
         -4.98038342          2.18882410          2.18882332
         -4.97538342          2.14698161          2.14698095
         -4.97038342          2.11635255          2.11635223
         -4.96538342          2.09633692          2.09633687
         -4.96038342          2.08677033          2.08677056
         -4.95538342          2.08922256          2.08922308
         -4.95038342          2.10478727          2.10478812
         -4.94538342          2.12987317          2.12987398
         -4.94038342          2.12783503          2.12783520
         -4.93538342          2.11845730          2.11845698
         -4.93038342          2.10063320          2.10063221
         -4.92538342          2.07189063          2.07188861
         -4.92038342          2.05478782          2.05478699
         -4.91538342          2.04248260          2.04248169
         -4.91038342          2.03008935          2.03008852
         -4.90538342          2.03263385          2.03263362
         -4.90038342          2.04910610          2.04910574
         -4.89538342          2.05342521          2.05342438
         -4.89038342          2.03809719          2.03809573
         -4.88538342          1.99172606          1.99172297
         -4.88038342          1.87625498          1.87624900
         -4.87538342          1.72335440          1.72334916
         -4.87038342          1.62915470          1.62914951
         -4.86538342          1.55061048          1.55060651
         -4.86038342          1.49297409          1.49297139
         -4.85538342          1.44600565          1.44600336
         -4.85038342          1.61368827          1.61368920
         -4.84538342          1.67405360          1.67405353
         -4.84038342          1.67612786          1.67612779
         -4.83538342          1.69798523          1.69798551
         -4.83038342          1.72786735          1.72786832
         -4.82538342          1.76698941          1.76699125
         -4.82038342          1.80195240          1.80195341
         -4.81538342          1.81806581          1.81806634
         -4.81038342          1.83069536          1.83069591
         -4.80538342          1.84332241          1.84332297
         -4.80038342          1.85760342          1.85760404
         -4.79538342          1.87533476          1.87533545
         -4.79038342          1.89677703          1.89677785
         -4.78538342          1.92426503          1.92426602
         -4.78038342          1.95661503          1.95661612
         -4.77538342          1.99154077          1.99154188
         -4.77038342          2.02701406          2.02701519
         -4.76538342          2.06401376          2.06401493
         -4.76038342          2.10330604          2.10330727
         -4.75538342          2.14608827          2.14608958
         -4.75038342          2.19241417          2.19241559
         -4.74538342          2.24333753          2.24333908
         -4.74038342          2.30268299          2.30268707
         -4.73538342          2.42375779          2.42375979
         -4.73038342          2.47417507          2.47417707
         -4.72538342          2.52141548          2.52141724
         -4.72038342          2.57539843          2.57540010
         -4.71538342          2.64040477          2.64040728
         -4.71038342          2.74525189          2.74525453
         -4.70538342          2.77972653          2.77972614
         -4.70038342          2.74503283          2.74503216
         -4.69538342          2.72986799          2.72986777
         -4.69038342          2.72819888          2.72819884
         -4.68538342          2.73854598          2.73854632
         -4.68038342          2.78185177          2.78185338
         -4.67538342          2.85471855          2.85472046
         -4.67038342          2.94490199          2.94490401
         -4.66538342          3.05358625          3.05358845
         -4.66038342          3.19267468          3.19267846
         -4.65538342          3.36892648          3.36892736
         -4.65038342          3.40177767          3.40177603
         -4.64538342          3.40291491          3.40291289
         -4.64038342          3.42447810          3.42447638
         -4.63538342          3.45560192          3.45560075
         -4.63038342          3.48237864          3.48237797
         -4.62538342          3.53514396          3.53514429
         -4.62038342          3.60286011          3.60286062
         -4.61538342          3.66998587          3.66998636
         -4.61038342          3.75203019          3.75203106
         -4.60538342          3.86931233          3.86931560
         -4.60038342          3.93165870          3.93165863
         -4.59538342          3.92095940          3.92095824
         -4.59038342          3.91249768          3.91249623
         -4.58538342          3.94815058          3.94815040
         -4.58038342          3.93295342          3.93295027
         -4.57538342          3.81764873          3.81764594
         -4.57038342          3.80305100          3.80305757
         -4.56538342          3.68769355          3.68768882
         -4.56038342          3.45052418          3.45052036
         -4.55538342          3.22115844          3.22115552
         -4.55038342          2.98591163          2.98590993
         -4.54538342          2.66336957          2.66336916
         -4.54038342          2.39108366          2.39108325
         -4.53538342          2.18868169          2.18868192
         -4.53038342          1.98028491          1.98028777
         -4.52538342          1.82855533          1.82856154
         -4.52038342          1.63252130          1.63250877
         -4.51538342          1.43442710          1.43442833
         -4.51038342          1.36550696          1.36551026
         -4.50538342          1.34960192          1.34960650
         -4.50038342          1.35735159          1.35735424
         -4.49538342          1.33333480          1.33333571
         -4.49038342          1.32861550          1.32861666
         -4.48538342          1.34601236          1.34601371
         -4.48038342          1.38293749          1.38293900
         -4.47538342          1.42997188          1.42997357
         -4.47038342          1.48112187          1.48112352
         -4.46538342          1.53452484          1.53452656
         -4.46038342          1.58992882          1.58993045
         -4.45538342          1.64481325          1.64481482
         -4.45038342          1.70475257          1.70475444
         -4.44538342          1.77163439          1.77163649
         -4.44038342          1.86271854          1.86272140
         -4.43538342          1.98584594          1.98584954
         -4.43038342          2.14271584          2.14272022
         -4.42538342          2.33434989          2.33435504
         -4.42038342          2.56038029          2.56038619
         -4.41538342          2.80938810          2.80939607
         -4.41038342          3.45607163          3.45610374
         -4.40538342          4.25423198          4.25424799
         -4.40038342          4.69071575          4.69069705
         -4.39538342          4.64021210          4.64021676
         -4.39038342          4.83847323          4.83849470
         -4.38538342          5.60120809          5.60122083
         -4.38038342          5.77801960          5.77801796
         -4.37538342          5.95693606          5.95694516
         -4.37038342          6.37970303          6.37971168
         -4.36538342          6.81123690          6.81124640
         -4.36038342          7.12373494          7.12374136
         -4.35538342          7.37472115          7.37472994
         -4.35038342          7.33390921          7.33390019
         -4.34538342          6.76475988          6.76474393
         -4.34038342          6.21005745          6.21004681
         -4.33538342          5.82171776          5.82171070
         -4.33038342          5.56043909          5.56043559
         -4.32538342          5.46382388          5.46382212
         -4.32038342          5.43933628          5.43933382
         -4.31538342          5.35495188          5.35494650
         -4.31038342          5.23026720          5.23026113
         -4.30538342          5.17149331          5.17148891
         -4.30038342          5.08425968          5.08425253
         -4.29538342          4.95146586          4.95145638
         -4.29038342          4.80752018          4.80750997
         -4.28538342          4.67165608          4.67164499
         -4.28038342          4.61876809          4.61876621
         -4.27538342          4.60425901          4.60425856
         -4.27038342          4.58751853          4.58751832
         -4.26538342          4.52096040          4.52095804
         -4.26038342          4.42551624          4.42551312
         -4.25538342          4.38699931          4.38699960
         -4.25038342          4.49149269          4.49149759
         -4.24538342          4.68756957          4.68758010
         -4.24038342          5.06740771          5.06743685
         -4.23538342          5.37340379          5.37340840
         -4.23038342          5.59716876          5.59717677
         -4.22538342          5.65243822          5.65242717
         -4.22038342          5.42403820          5.42403289
         -4.21538342          5.31299227          5.31298815
         -4.21038342          5.20841769          5.20841296
         -4.20538342          5.07882841          5.07882370
         -4.20038342          4.95612982          4.95612612
         -4.19538342          4.85645947          4.85645714
         -4.19038342          4.78399175          4.78399107
         -4.18538342          4.74903545          4.74903673
         -4.18038342          4.74910951          4.74911198
         -4.17538342          4.76805127          4.76805330
         -4.17038342          4.82021192          4.82021284
         -4.16538342          4.84188635          4.84188726
         -4.16038342          5.02250590          5.02250671
         -4.15538342          4.98781023          4.98780913
         -4.15038342          4.82932856          4.82932696
         -4.14538342          4.64925052          4.64924893
         -4.14038342          4.53809665          4.53809845
         -4.13538342          4.48300614          4.48300936
         -4.13038342          4.43697542          4.43697943
         -4.12538342          4.40140122          4.40140516
         -4.12038342          4.37148098          4.37148493
         -4.11538342          4.34387376          4.34387762
         -4.11038342          4.31758743          4.31759141
         -4.10538342          4.29561076          4.29561465
         -4.10038342          4.27717257          4.27717645
         -4.09538342          4.35059772          4.35061047
         -4.09038342          4.37399544          4.37398862
         -4.08538342          4.20649876          4.20649686
         -4.08038342          4.08820159          4.08820023
         -4.07538342          3.98507005          3.98506952
         -4.07038342          3.98872005          3.98871850
         -4.06538342          3.80202919          3.80201698
         -4.06038342          3.52182379          3.52180901
         -4.05538342          3.18506428          3.18505104
         -4.05038342          2.89227386          2.89226564
         -4.04538342          2.83610166          2.83610196
         -4.04038342          2.84160436          2.84160785
         -4.03538342          2.88943005          2.88943635
         -4.03038342          3.04592489          3.04593595
         -4.02538342          3.27963992          3.27965176
         -4.02038342          3.50479051          3.50480571
         -4.01538342          3.82587303          3.82589025
         -4.01038342          4.02708531          4.02710190
         -4.00538342          4.39046975          4.39049106
         -4.00038342          4.82388435          4.82390882
         -3.99538342          5.34709887          5.34712656
         -3.99038342          6.07701302          6.07706544
         -3.98538342          6.58985864          6.58985904
         -3.98038342          6.63761112          6.63761674
         -3.97538342          6.66302668          6.66301057
         -3.97038342          6.30346148          6.30343697
         -3.96538342          6.05180284          6.05178990
         -3.96038342          5.87350370          5.87349409
         -3.95538342          5.69718366          5.69717732
         -3.95038342          5.61402974          5.61402688
         -3.94538342          5.62194921          5.62195026
         -3.94038342          5.58432808          5.58432277
         -3.93538342          5.56646852          5.56646520
         -3.93038342          5.56986170          5.56985737
         -3.92538342          5.56207381          5.56206381
         -3.92038342          5.49685447          5.49684130
         -3.91538342          5.38229831          5.38228545
         -3.91038342          5.26293446          5.26292582
         -3.90538342          5.23430428          5.23429969
         -3.90038342          5.15971411          5.15969934
         -3.89538342          5.11403097          5.11402457
         -3.89038342          5.01202982          5.01202654
         -3.88538342          4.95161198          4.95161137
         -3.88038342          4.89119425          4.89119510
         -3.87538342          4.79620091          4.79619853
         -3.87038342          4.66011805          4.66011579
         -3.86538342          4.51568233          4.51568141
         -3.86038342          4.38713369          4.38713137
         -3.85538342          4.23561235          4.23560968
         -3.85038342          3.96773989          3.96772718
         -3.84538342          3.64112259          3.64112160
         -3.84038342          3.48947467          3.48947615
         -3.83538342          3.37971519          3.37971445
         -3.83038342          3.22017471          3.22017002
         -3.82538342          3.10067360          3.10067517
         -3.82038342          3.03928372          3.03929226
         -3.81538342          3.14179361          3.14180906
         -3.81038342          3.28592451          3.28593557
         -3.80538342          3.33474608          3.33475261
         -3.80038342          3.32184996          3.32185381
         -3.79538342          3.34237681          3.34238680
         -3.79038342          3.47193215          3.47194973
         -3.78538342          3.71903424          3.71905853
         -3.78038342          4.05470630          4.05473390
         -3.77538342          4.41173502          4.41175629
         -3.77038342          4.64541900          4.64543513
         -3.76538342          4.85543607          4.85545205
         -3.76038342          5.06162237          5.06163789
         -3.75538342          5.27914872          5.27916288
         -3.75038342          5.46909071          5.46910365
         -3.74538342          5.67384919          5.67386595
         -3.74038342          5.97145349          5.97147694
         -3.73538342          6.26177416          6.26179620
         -3.73038342          6.25128109          6.25129488
         -3.72538342          6.21609074          6.21609766
         -3.72038342          6.10130951          6.10130791
         -3.71538342          6.13811727          6.13812132
         -3.71038342          6.07732859          6.07733763
         -3.70538342          6.11266441          6.11267835
         -3.70038342          6.20229038          6.20228852
         -3.69538342          6.08009867          6.08007721
         -3.69038342          5.94504465          5.94502741
         -3.68538342          5.83352217          5.83350414
         -3.68038342          5.65548753          5.65546209
         -3.67538342          5.39413855          5.39410816
         -3.67038342          5.15739708          5.15737368
         -3.66538342          4.92089800          4.92087371
         -3.66038342          4.71843861          4.71841324
         -3.65538342          4.54003840          4.54001577
         -3.65038342          4.46364610          4.46362936
         -3.64538342          4.52828973          4.52830014
         -3.64038342          5.09655080          5.09659735
         -3.63538342          4.97650596          4.97645158
         -3.63038342          4.42900215          4.42896365
         -3.62538342          3.93367612          3.93364288
         -3.62038342          3.55675035          3.55672358
         -3.61538342          3.30035170          3.30031950
         -3.61038342          3.03117243          3.03113874
         -3.60538342          2.81810454          2.81809857
         -3.60038342          2.86885960          2.86886582
         -3.59538342          2.92701864          2.92702419
         -3.59038342          3.00078263          3.00079106
         -3.58538342          3.07232026          3.07231840
         -3.58038342          2.96289402          2.96289102
         -3.57538342          2.86065495          2.86065239
         -3.57038342          2.77960307          2.77960051
         -3.56538342          2.69657535          2.69657071
         -3.56038342          2.68531775          2.68531818
         -3.55538342          2.69797660          2.69797566
         -3.55038342          2.70506829          2.70506838
         -3.54538342          2.72720811          2.72720942
         -3.54038342          2.76120235          2.76120393
         -3.53538342          2.80422688          2.80422774
         -3.53038342          2.86734572          2.86734706
         -3.52538342          2.90225973          2.90226157
         -3.52038342          2.90763023          2.90763256
         -3.51538342          2.90682402          2.90682619
         -3.51038342          2.94615605          2.94615803
         -3.50538342          3.03255109          3.03255848
         -3.50038342          3.32341598          3.32342995
         -3.49538342          3.60877765          3.60879155
         -3.49038342          3.93762550          3.93763753
         -3.48538342          4.18871309          4.18871846
         -3.48038342          4.42091738          4.42092454
         -3.47538342          4.69170572          4.69171594
         -3.47038342          4.98108203          4.98109469
         -3.46538342          5.09788753          5.09788986
         -3.46038342          5.21428539          5.21428951
         -3.45538342          5.13187196          5.13186229
         -3.45038342          4.92630130          4.92629586
         -3.44538342          4.75794896          4.75794338
         -3.44038342          4.60455285          4.60454763
         -3.43538342          4.42849952          4.42849212
         -3.43038342          4.04627633          4.04626307
         -3.42538342          3.73623040          3.73622279
         -3.42038342          3.52715945          3.52715072
         -3.41538342          3.30648222          3.30647594
         -3.41038342          3.13337465          3.13336768
         -3.40538342          2.98072668          2.98072149
         -3.40038342          2.87076595          2.87076129
         -3.39538342          2.76390654          2.76389957
         -3.39038342          2.60237857          2.60236842
         -3.38538342          2.43135986          2.43134856
         -3.38038342          2.24753581          2.24752265
         -3.37538342          2.04100495          2.04099100
         -3.37038342          1.84791319          1.84790119
         -3.36538342          1.68467791          1.68466803
         -3.36038342          1.54846261          1.54845374
         -3.35538342          1.46913039          1.46912634
         -3.35038342          1.42786942          1.42786641
         -3.34538342          1.41358237          1.41358002
         -3.34038342          1.41941781          1.41941594
         -3.33538342          1.43310996          1.43310845
         -3.33038342          1.45301215          1.45301092
         -3.32538342          1.47910769          1.47910666
         -3.32038342          1.51359795          1.51359715
         -3.31538342          1.55324808          1.55324749
         -3.31038342          1.59626633          1.59626596
         -3.30538342          1.64013670          1.64013673
         -3.30038342          1.69635916          1.69636043
         -3.29538342          1.77551731          1.77551964
         -3.29038342          1.86325046          1.86325455
         -3.28538342          2.01221573          2.01222150
         -3.28038342          2.23541320          2.23542249
         -3.27538342          2.44437073          2.44437669
         -3.27038342          2.53728641          2.53728816
         -3.26538342          2.60304561          2.60304885
         -3.26038342          2.72284638          2.72285240
         -3.25538342          2.90058309          2.90059083
         -3.25038342          3.08983400          3.08984152
         -3.24538342          3.27810746          3.27811469
         -3.24038342          3.46498054          3.46498746
         -3.23538342          3.66412507          3.66413552
         -3.23038342          3.92228287          3.92229422
         -3.22538342          4.18035874          4.18036978
         -3.22038342          4.42955952          4.42956911
         -3.21538342          4.58715260          4.58715717
         -3.21038342          4.70304474          4.70305107
         -3.20538342          4.94814398          4.94816301
         -3.20038342          5.52157446          5.52159569
         -3.19538342          5.76487260          5.76487356
         -3.19038342          5.80443852          5.80443049
         -3.18538342          5.56013386          5.56012785
         -3.18038342          5.56942997          5.56942738
         -3.17538342          5.58345285          5.58345184
         -3.17038342          5.70491383          5.70491695
         -3.16538342          5.86886769          5.86886994
         -3.16038342          6.05623848          6.05625118
         -3.15538342          6.45677851          6.45679112
         -3.15038342          6.76940107          6.76940467
         -3.14538342          6.89609446          6.89608404
         -3.14038342          6.70448693          6.70446190
         -3.13538342          6.68487026          6.68486170
         -3.13038342          6.05790215          6.05786495
         -3.12538342          5.11190205          5.11186199
         -3.12038342          4.22433878          4.22431886
         -3.11538342          3.44007488          3.44005958
         -3.11038342          3.01689275          3.01688537
         -3.10538342          2.72702206          2.72701535
         -3.10038342          2.48082561          2.48081961
         -3.09538342          2.28227341          2.28226787
         -3.09038342          2.11249552          2.11249037
         -3.08538342          1.95877676          1.95877149
         -3.08038342          1.82146175          1.82145689
         -3.07538342          1.68496583          1.68496081
         -3.07038342          1.53604256          1.53603726
         -3.06538342          1.37886759          1.37886212
         -3.06038342          1.24263824          1.24263433
         -3.05538342          1.15087576          1.15087229
         -3.05038342          1.09251632          1.09251308
         -3.04538342          1.08865997          1.08865901
         -3.04038342          1.00066825          1.00066719
         -3.03538342          0.82194674          0.82194267
         -3.03038342          0.57498644          0.57498155
         -3.02538342          0.38735734          0.38735350
         -3.02038342          0.26236972          0.26236655
         -3.01538342          0.14729497          0.14729190
         -3.01038342          0.06120592          0.06120384
         -3.00538342          0.01232299          0.01232202
         -3.00038342          0.00000000          0.00000000
         -2.99538342          0.00000000          0.00000000
         -2.99038342          0.00000000          0.00000000
         -2.98538342          0.00000000          0.00000000
         -2.98038342          0.00000000          0.00000000
         -2.97538342          0.12032865          0.12038900
         -2.97038342          0.52735577          0.52744590
         -2.96538342          0.94613898          0.94620539
         -2.96038342          1.27828862          1.27834288
         -2.95538342          1.55844991          1.55849910
         -2.95038342          1.82505743          1.82510362
         -2.94538342          2.07793854          2.07798184
         -2.94038342          2.31098426          2.31102296
         -2.93538342          2.53019935          2.53023744
         -2.93038342          2.74905312          2.74909594
         -2.92538342          3.01108159          3.01112951
         -2.92038342          3.27400170          3.27405147
         -2.91538342          3.58233845          3.58239604
         -2.91038342          3.94333752          3.94340504
         -2.90538342          5.24978936          5.24933533
         -2.90038342          5.00886003          5.00891594
         -2.89538342          5.43972157          5.43984026
         -2.89038342          5.23275489          5.23272852
         -2.88538342          5.23048619          5.23048408
         -2.88038342          5.18259252          5.18258437
         -2.87538342          5.19384506          5.19385520
         -2.87038342          5.22818500          5.22818875
         -2.86538342          5.23845396          5.23845635
         -2.86038342          5.26970667          5.26971647
         -2.85538342          5.34002865          5.34004527
         -2.85038342          5.46335818          5.46338136
         -2.84538342          5.58118868          5.58120821
         -2.84038342          5.68626644          5.68628592
         -2.83538342          5.91121868          5.91127378
         -2.83038342          6.17331152          6.17334799
         -2.82538342          6.31387540          6.31389462
         -2.82038342          6.49112417          6.49117711
         -2.81538342          6.79143644          6.79148126
         -2.81038342          6.95011877          6.95013209
         -2.80538342          6.96164212          6.96161507
         -2.80038342          6.64397671          6.64385899
         -2.79538342          6.06944537          6.06939877
         -2.79038342          5.76516598          5.76510633
         -2.78538342          5.42108735          5.42103458
         -2.78038342          5.77996807          5.78005800
         -2.77538342          6.66076805          6.66094538
         -2.77038342          7.42190801          7.42198199
         -2.76538342          7.29510658          7.29506901
         -2.76038342          6.90738091          6.90726770
         -2.75538342          6.46286924          6.46284943
         -2.75038342          6.73652181          6.73667143
         -2.74538342          7.61217399          7.61205934
         -2.74038342          6.85669211          6.85663355
         -2.73538342          6.51352956          6.51348163
         -2.73038342          6.39775457          6.39776199
         -2.72538342          6.57722215          6.57726745
         -2.72038342          7.17748306          7.17764121
         -2.71538342          7.44796694          7.44772195
         -2.71038342          7.02581710          7.02579866
         -2.70538342          6.91752160          6.91749519
         -2.70038342          6.59603078          6.59600656
         -2.69538342          6.47394557          6.47394687
         -2.69038342          6.50997645          6.50999760
         -2.68538342          6.64329565          6.64332966
         -2.68038342          6.80642106          6.80645823
         -2.67538342          6.93731912          6.93734839
         -2.67038342          7.07203014          7.07206686
         -2.66538342          7.26414396          7.26419419
         -2.66038342          7.55799437          7.55806893
         -2.65538342          7.98201779          7.98212581
         -2.65038342          8.47068381          8.47075938
         -2.64538342          8.52457713          8.52456880
         -2.64038342          8.44263860          8.44262386
         -2.63538342          8.39377819          8.39377814
         -2.63038342          8.35292190          8.35290800
         -2.62538342          8.40062138          8.40066575
         -2.62038342          8.41892214          8.41886162
         -2.61538342          8.05159591          8.05151077
         -2.61038342          7.73876484          7.73873122
         -2.60538342          7.38396208          7.38385262
         -2.60038342          6.75968773          6.75958145
         -2.59538342          6.22559907          6.22549610
         -2.59038342          5.71693335          5.71685899
         -2.58538342          5.44137730          5.44133318
         -2.58038342          5.30224690          5.30225025
         -2.57538342          5.54929507          5.54941830
         -2.57038342          5.63633436          5.63629770
         -2.56538342          5.50032431          5.50030195
         -2.56038342          5.41520227          5.41520092
         -2.55538342          5.42025539          5.42026954
         -2.55038342          5.52936495          5.52938099
         -2.54538342          5.63571453          5.63574729
         -2.54038342          6.03938166          6.03950129
         -2.53538342          6.03417769          6.03409127
         -2.53038342          5.61379557          5.61370650
         -2.52538342          5.15850933          5.15841289
         -2.52038342          4.75240674          4.75235697
         -2.51538342          4.56133476          4.56130498
         -2.51038342          4.39629589          4.39627449
         -2.50538342          4.28026350          4.28025040
         -2.50038342          4.19205743          4.19205237
         -2.49538342          4.25658055          4.25661358
         -2.49038342          4.42987066          4.42990707
         -2.48538342          4.57175701          4.57178499
         -2.48038342          4.66592336          4.66594352
         -2.47538342          4.73084783          4.73086695
         -2.47038342          4.73889081          4.73886368
         -2.46538342          4.63520250          4.63518995
         -2.46038342          4.63604758          4.63605133
         -2.45538342          4.54797901          4.54796051
         -2.45038342          4.41126340          4.41124427
         -2.44538342          4.28930271          4.28928928
         -2.44038342          4.21028115          4.21027413
         -2.43538342          4.14561280          4.14560037
         -2.43038342          4.06686895          4.06684194
         -2.42538342          3.99350308          3.99349608
         -2.42038342          3.92528940          3.92527674
         -2.41538342          3.84873579          3.84872715
         -2.41038342          3.83504771          3.83506364
         -2.40538342          3.86860221          3.86857560
         -2.40038342          3.71307479          3.71305445
         -2.39538342          3.59878578          3.59877771
         -2.39038342          3.58327625          3.58328269
         -2.38538342          3.66779425          3.66783113
         -2.38038342          3.87363016          3.87367601
         -2.37538342          4.10647547          4.10652062
         -2.37038342          4.36909360          4.36914896
         -2.36538342          4.69193768          4.69198211
         -2.36038342          5.01069207          5.01076681
         -2.35538342          5.78868030          5.78885514
         -2.35038342          6.91710002          6.91727779
         -2.34538342          8.34155269          8.34203200
         -2.34038342          9.99332114          9.99329131
         -2.33538342         10.07987780         10.07992476
         -2.33038342         10.57680115         10.57691958
         -2.32538342         10.92364911         10.92365887
         -2.32038342         10.63261692         10.63247632
         -2.31538342          9.58841366          9.58821063
         -2.31038342          8.75169647          8.75156407
         -2.30538342          7.91576823          7.91559684
         -2.30038342          6.80450960          6.80428570
         -2.29538342          5.64149905          5.64134546
         -2.29038342          4.98404428          4.98392105
         -2.28538342          4.39415744          4.39407969
         -2.28038342          4.05000107          4.04994915
         -2.27538342          3.76999269          3.76995174
         -2.27038342          3.56551150          3.56547192
         -2.26538342          3.38294573          3.38291357
         -2.26038342          3.25259593          3.25257442
         -2.25538342          3.20251368          3.20250230
         -2.25038342          3.22995051          3.22995247
         -2.24538342          3.30498526          3.30498405
         -2.24038342          3.31875611          3.31874174
         -2.23538342          3.24838342          3.24835421
         -2.23038342          3.14338048          3.14335151
         -2.22538342          3.00454268          3.00452824
         -2.22038342          2.97359172          2.97359271
         -2.21538342          3.01961155          3.01961915
         -2.21038342          3.11356226          3.11357849
         -2.20538342          3.27733911          3.27736573
         -2.20038342          3.52435263          3.52438783
         -2.19538342          3.98008283          3.98015488
         -2.19038342          4.46099417          4.46105742
         -2.18538342          4.81500796          4.81504544
         -2.18038342          5.03314410          5.03316790
         -2.17538342          5.15743222          5.15744448
         -2.17038342          5.24028142          5.24028986
         -2.16538342          5.32026660          5.32028874
         -2.16038342          5.56901937          5.56906543
         -2.15538342          5.84029853          5.84033415
         -2.15038342          6.05978224          6.05981518
         -2.14538342          6.25212343          6.25214961
         -2.14038342          6.53522413          6.53528297
         -2.13538342          6.77310519          6.77313585
         -2.13038342          6.90659142          6.90660654
         -2.12538342          6.95650372          6.95650900
         -2.12038342          6.93396886          6.93398108
         -2.11538342          7.01502788          7.01503795
         -2.11038342          7.15157263          7.15158056
         -2.10538342          7.08571062          7.08569160
         -2.10038342          6.81170029          6.81165911
         -2.09538342          6.45884775          6.45877985
         -2.09038342          5.98009165          5.98001697
         -2.08538342          5.59544916          5.59540118
         -2.08038342          5.34694251          5.34690951
         -2.07538342          5.18890241          5.18888138
         -2.07038342          5.09054214          5.09052584
         -2.06538342          5.01758473          5.01757038
         -2.06038342          4.91591700          4.91588337
         -2.05538342          4.69833360          4.69831465
         -2.05038342          4.64676808          4.64676160
         -2.04538342          4.65753241          4.65753517
         -2.04038342          4.73947290          4.73948517
         -2.03538342          4.83272248          4.83272802
         -2.03038342          4.86885488          4.86885197
         -2.02538342          4.86381301          4.86380651
         -2.02038342          4.87189095          4.87188881
         -2.01538342          4.86266139          4.86265280
         -2.01038342          4.79194828          4.79193519
         -2.00538342          4.69709276          4.69708247
         -2.00038342          4.71835187          4.71836888
         -1.99538342          4.83581999          4.83582574
         -1.99038342          4.91271813          4.91273403
         -1.98538342          4.99058001          4.99048373
         -1.98038342          4.68126421          4.68123544
         -1.97538342          4.52621965          4.52619631
         -1.97038342          4.36111378          4.36109248
         -1.96538342          4.28760342          4.28759423
         -1.96038342          4.24534421          4.24533115
         -1.95538342          4.03539983          4.03535640
         -1.95038342          3.93892730          3.93892446
         -1.94538342          3.94488175          3.94487815
         -1.94038342          3.93725310          3.93724810
         -1.93538342          3.91889981          3.91889366
         -1.93038342          3.89537324          3.89536811
         -1.92538342          3.89011498          3.89011429
         -1.92038342          3.93166016          3.93166177
         -1.91538342          3.95418571          3.95418281
         -1.91038342          3.94936242          3.94935554
         -1.90538342          3.96868999          3.96868952
         -1.90038342          4.06811628          4.06812017
         -1.89538342          4.45898037          4.45903896
         -1.89038342          4.01992245          4.01984739
         -1.88538342          3.61446568          3.61444692
         -1.88038342          3.42089629          3.42087249
         -1.87538342          3.18809865          3.18807460
         -1.87038342          3.01018066          3.01016496
         -1.86538342          2.87766907          2.87764997
         -1.86038342          2.71845053          2.71843390
         -1.85538342          2.58243253          2.58241842
